Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Type,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID,Internal ID as hex
pirate bandanna,,,Black,No,NFS,200,451,Black,White,1x1,,,Gullivarrr,,,,All Year,All Year,,Free,Free,Cool,Active,fairy tale; goth; theatrical,1,HeadCap,Yes,Not for sale,1.3.0,Yes,CapHatPiratesbandana2,1229,13089,WFxrhr6BfYyCAJsGS,3321
pirate bandanna,,,Red,No,NFS,200,451,Red,White,1x1,,,Gullivarrr,,,,All Year,All Year,,Free,Free,Cool,Active,fairy tale; goth; theatrical,2,HeadCap,Yes,Not for sale,1.3.0,Yes,CapHatPiratesbandana0,1229,12666,Fqrra2HiK6h6JApNQ,317A
pirate bandanna,,,Blue,No,NFS,200,451,Blue,White,1x1,,,Gullivarrr,,,,All Year,All Year,,Free,Free,Cool,Active,fairy tale; goth; theatrical,3,HeadCap,Yes,Not for sale,1.3.0,Yes,CapHatPiratesbandana1,1229,13088,FCqyFhq6XzcnSXqpm,3320
pirate-treasure crown,,,,No,NFS,2500,451,Gray,Red,1x1,,,Gullivarrr,,,,All Year,All Year,,Free,Free,Gorgeous,Gorgeous,fairy tale; formal; goth; theatrical,1,HeadHairOrnament_Top,Yes,Not for sale,1.3.0,Yes,CapOrnamentCPirate0,1255,12980,6NNSm3ERsLbEy5BTC,32B4
pirate's hat,,,,No,NFS,860,451,Black,Yellow,1x1,,,Gullivarrr,,,,All Year,All Year,,Free,Free,Cool,Gorgeous,fairy tale; formal; goth; theatrical,1,HeadCap,Yes,Not for sale,1.3.0,Yes,CapHatPirate0,593,5142,cKNoCD7vwdECyuDeP,1416
plain cap,,,Gray,No,560,140,51,Gray,Gray,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,Winter,Free,Free,Simple,Active,outdoorsy; work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWorkcap0,599,5148,by6mbBP6LtRDsEnGb,141C
plain cap,,,Red,No,560,140,51,Red,Red,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Active,outdoorsy; work,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWorkcap2,599,11517,D2deq4Cs3kzxZhxfT,2CFD
plain cap,,,Green,No,560,140,51,Green,Green,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,All Year,Free,Free,Simple,Active,outdoorsy; work,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWorkcap4,599,11519,W8MEs7KCn9gMPGzS8,2CFF
plain cap,,,Blue,No,560,140,51,Blue,Blue,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,,Free,Free,Simple,Active,outdoorsy; work,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWorkcap3,599,11518,A4TTtSGv4Y6S7nrHy,2CFE
plain cap,,,Beige,No,560,140,51,Beige,Beige,1x1,500.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Spring,Summer,Free,Free,Simple,Active,outdoorsy; work,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatWorkcap1,599,11516,sDYHTbiZX2M9deKRW,2CFC
plain do-rag,,,Black,No,560,140,51,Black,Black,1x1,500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,1,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple7,1381,14960,4LKW4v32ZXgeWagX9,3A70
plain do-rag,,,Red,No,560,140,51,Red,Red,1x1,500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,2,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple4,1381,14943,KpgaD6Q9yFiHRtkXX,3A5F
plain do-rag,,,Pink,No,560,140,51,Pink,Pink,1x1,500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,3,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple0,1381,14288,rkhggrpeWk227vDqu,37D0
plain do-rag,,,Coral,No,560,140,51,Orange,Orange,1x1,500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,4,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple2,1381,14941,LqAc3sjPcwomSGzNX,3A5D
plain do-rag,,,Green,No,560,140,51,Green,Green,1x1,500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,5,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple3,1381,14942,PMNw5hTJBa3dhmrdb,3A5E
plain do-rag,,,Light blue,No,560,140,51,Aqua,Aqua,1x1,500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,6,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple1,1381,14940,nzzw9m6YNNfrbh7KZ,3A5C
plain do-rag,,,Navy blue,No,560,140,51,Blue,Blue,1x1,500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,7,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple5,1381,14944,LQqKrxugbcQe3QZsZ,3A60
plain do-rag,,,Camel,No,560,140,51,Beige,Beige,1x1,500.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,work,8,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrianglesimple6,1381,14959,NvSt2FDCpbJabPnjv,3A6F
plain paperboy cap,,,Black,No,1400,350,51,Black,Black,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; formal; work,1,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple0,1380,14287,eGN6WcBo8HHz9D8ee,37CF
plain paperboy cap,,,Brown,No,1400,350,51,Red,Red,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; formal; work,2,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple1,1380,14935,Sb8EjHzPmjfsf5evx,3A57
plain paperboy cap,,,Pink,No,1400,350,51,Pink,Pink,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; formal; work,3,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple4,1380,14938,hadssWijy7Dkh8qzz,3A5A
plain paperboy cap,,,Coral,No,1400,350,51,Orange,Orange,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; formal; work,4,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple6,1380,14957,bznWw8c2iXLp5ESpJ,3A6D
plain paperboy cap,,,Dark green,No,1400,350,51,Green,Green,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; formal; work,5,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple2,1380,14936,pQ2D8ytqKuFa3cDew,3A58
plain paperboy cap,,,Green,No,1400,350,51,Green,Green,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; formal; work,6,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple7,1380,14958,hHMAR3hxorM6FpFsD,3A6E
plain paperboy cap,,,Light blue,No,1400,350,51,Aqua,Aqua,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; formal; work,7,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple5,1380,14939,HjeRrHSh5kfGfpvCc,3A5B
plain paperboy cap,,,Camel,No,1400,350,51,Beige,Beige,1x1,1300.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; formal; work,8,HeadCap,Yes,For sale,2.0.0,Yes,CapHatHuntingsimple3,1380,14937,5hozZShEmHw2kmBxi,3A59
plumeria hairpin,,,White,No,560,140,51,White,Yellow,1x1,500.0,Poki,Able Sisters,,,,All Year,Summer,,Free,Free,Cute,Simple,comfy; vacation,1,HeadHairOrnament_Left,Yes,For sale,2.0.0,Yes,CapOrnamentLPlumeria0,1342,13920,A8F4AbzQbZfW75oi6,3660
plumeria hairpin,,,Pink,No,560,140,51,Pink,Yellow,1x1,500.0,Poki,Able Sisters,,,,All Year,Summer,,Free,Free,Cute,Simple,comfy; vacation,2,HeadHairOrnament_Left,Yes,For sale,2.0.0,Yes,CapOrnamentLPlumeria1,1342,278,G8Ya82YaXq5b7mWiw,0116
police cap,,,,No,1680,420,51,Blue,Black,1x1,1500.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,formal; work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatPoliceNavy,592,5141,yfwrPpLDLYjKTwmbt,1415
pom casquette,,,White,No,880,220,51,White,White,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Free,Cute,Cute,everyday; comfy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette1,935,11539,FEBs8oY4JiFabEvz8,2D13
pom casquette,,,Gray,No,880,220,51,Gray,Gray,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Free,Cute,Cute,everyday; comfy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette5,935,11543,iiq5LwcDrvyujdj6m,2D17
pom casquette,,,Red,No,880,220,51,Red,Red,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Cute,Cute,everyday; comfy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette2,935,11540,kWEMQ8k696TFEQ7ad,2D14
pom casquette,,,Green,No,880,220,51,Green,Green,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Cute,Cute,everyday; comfy,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette3,935,11541,hLQKe6bnAMSEkW3om,2D15
pom casquette,,,Blue,No,880,220,51,Blue,Blue,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Free,Cute,Cute,everyday; comfy,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette4,935,11542,i2dMhDvcCwmJkaHRz,2D16
pom casquette,,,Brown,No,880,220,51,Brown,Brown,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Free,Cute,Cute,everyday; comfy,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcasquette0,935,6054,RbFmSEbYbPYhtJBR9,17A6
pompadour wig,,,,No,1280,320,51,Colorful,Colorful,1x1,1200.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,All Year,Free,Free,Cool,Cool,theatrical,1,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigRegent,827,5689,jBfmG2MkmbCBcTeyg,1639
Pompompurin hat,,,,No,1500,375,201,Yellow,Brown,1x1,,,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,,,All Year,All Year,,Free,Free,Cute,Cute,fairy tale; theatrical,1,Headgear_HasEar,No,Not in catalog,1.9.0,Yes,CapWigPurin0,1288,13175,aj3wRRT2w4xoZcFmY,3377
power helmet,,,Black,No,3220,805,51,Black,Gray,1x1,2900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,fairy tale; theatrical; work,1,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfacePowered3,838,11796,gY6w3hNQMAcgSgPxa,2E14
power helmet,,,Red,No,3220,805,51,Red,Gray,1x1,2900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,fairy tale; theatrical; work,2,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfacePowered0,838,5697,sBvbWywKWGzoHhvTN,1641
power helmet,,,Green,No,3220,805,51,Green,Purple,1x1,2900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,fairy tale; theatrical; work,3,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfacePowered2,838,11795,BYKxLLgas3qvqijBS,2E13
power helmet,,,Blue,No,3220,805,51,Blue,Green,1x1,2900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,fairy tale; theatrical; work,4,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfacePowered1,838,11794,2nLjatjz4neFSM28L,2E12
Princess Peach crown,,,,No,12000,3000,201,Yellow,Pink,1x1,,,Nook Shopping Promotion,Not available before March 1st 2021,,,All Year,All Year,,Free,Free,Cute,Elegant,fairy tale; party; theatrical,1,HeadHairOrnament_Peak,Yes,Not in catalog,1.8.0,Yes,CapOrnamentAPeach0,1329,13563,QqBoYntEKQTcR2Prz,34FB
prom crown,,,Silver,No,4300,1075,51,Gray,White,1x1,3900.0,Poki,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,,Free,Free,Gorgeous,Cool,fairy tale; party; theatrical,1,HeadHairOrnament_Top,Yes,For sale,1.9.0,Yes,CapOrnamentCCrownprom1,1364,14401,Qszu4ppvonWew6jdu,3841
prom crown,,,Gold,No,4300,1075,51,Yellow,White,1x1,3900.0,Poki,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,,Free,Free,Gorgeous,Cool,fairy tale; party; theatrical,2,HeadHairOrnament_Top,Yes,For sale,1.9.0,Yes,CapOrnamentCCrownprom0,1364,14264,y6u8XDsDhDGEfqcDe,37B8
prom tiara,,,Silver,No,4300,1075,51,Gray,White,1x1,3900.0,Poki,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,,Free,Free,Gorgeous,Elegant,fairy tale; party; theatrical,1,HeadHairOrnament_Top,Yes,For sale,1.9.0,Yes,CapOrnamentCTiaraprom1,1365,14402,cRamfeP7sifPRB3YJ,3842
prom tiara,,,Gold,No,4300,1075,51,Yellow,White,1x1,3900.0,Poki,Able Sisters,Available from Able Sisters shop only,Prom,Yes,All Year,All Year,,Free,Free,Gorgeous,Elegant,fairy tale; party; theatrical,2,HeadHairOrnament_Top,Yes,For sale,1.9.0,Yes,CapOrnamentCTiaraprom0,1365,14265,tRjugCAW8aNqNMJBC,37B9
punk hair wig,,,Orange,No,1280,320,51,Red,Black,1x1,1200.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Active,everyday; party; theatrical,1,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank4,1440,293,8mC9hzSEwMnQtuRxH,0125
punk hair wig,,,Pink,No,1280,320,51,Pink,Black,1x1,1200.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Active,everyday; party; theatrical,2,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank3,1440,291,G5e54te8qYwTivxe5,0123
punk hair wig,,,Yellow,No,1280,320,51,Yellow,Black,1x1,1200.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Active,everyday; party; theatrical,3,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank0,1440,14712,m6HPx455apcT4pLkM,3978
punk hair wig,,,Green,No,1280,320,51,Green,Black,1x1,1200.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Active,everyday; party; theatrical,4,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank1,1440,288,g2jMcRfPxHSEpRe4N,0120
punk hair wig,,,Blue,No,1280,320,51,Blue,Black,1x1,1200.0,Poki,Able Sisters,,,,All Year,All Year,,Free,Free,Cool,Active,everyday; party; theatrical,5,Headgear_HasEar,No,For sale,2.0.0,Yes,CapWigPank2,1440,289,ypcBS8QnfXBFbRwSx,0121
purple hyacinth crown,,,,Yes,NFS,2880,103,Purple,Purple,1x1,,,Crafting,,,,All Year,Spring,,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentHyacinth3,554,5098,MPEexcEJFfRQPPHoq,13EA
purple pansy crown,,,,Yes,NFS,2880,103,Purple,Purple,1x1,,,Crafting,,,,All Year,Winter,,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentPansy3,563,5107,vmtf5bE9cGLDf99Th,13F3
purple windflower crown,,,,Yes,NFS,2880,103,Purple,Purple,1x1,,,Crafting,,,,All Year,Spring,,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentAnemone3,557,5101,BerFDtXNFXSKuaijZ,13ED
racing helmet,,,White,No,1040,260,51,White,Red,1x1,940.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,outdoorsy; sporty; work,1,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing1,748,10237,KpBh5M485u3R2Lrcc,27FD
racing helmet,,,Black,No,1040,260,51,Black,White,1x1,940.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,outdoorsy; sporty; work,2,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing2,748,10238,6hzfbtRroRgefZL9u,27FE
racing helmet,,,Red,No,1040,260,51,Red,Yellow,1x1,940.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,outdoorsy; sporty; work,3,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing0,748,5443,v8Teg4WDsBorRnXrd,1543
racing helmet,,,Pink,No,1040,260,51,Pink,Black,1x1,940.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,outdoorsy; sporty; work,4,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing4,748,10240,xvmSpTqeF5pJyYsWF,2800
racing helmet,,,Green,No,1040,260,51,Green,Yellow,1x1,940.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,outdoorsy; sporty; work,5,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing5,748,10241,XEiqcuixofbXJFqm7,2801
racing helmet,,,Light blue,No,1040,260,51,Aqua,Orange,1x1,940.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,outdoorsy; sporty; work,6,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing7,748,10243,yrCyty3XMGQhB6g4d,2803
racing helmet,,,Blue,No,1040,260,51,Blue,Green,1x1,940.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,outdoorsy; sporty; work,7,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing3,748,10239,eoJa8tJsMeMtJWTJF,27FF
racing helmet,,,Purple,No,1040,260,51,Purple,Pink,1x1,940.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,outdoorsy; sporty; work,8,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceRacing6,748,10242,CjhqExwCjEKGvvKKu,2802
rain hat,,,Black,No,880,220,51,Black,Black,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; outdoorsy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain5,1147,9573,WiE7mCBg8Xm3eq9MP,2565
rain hat,,,Red,No,880,220,51,Red,Red,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; outdoorsy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain4,1147,9572,8zwaRco9qxQLzTZeT,2564
rain hat,,,Pink,No,880,220,51,Pink,Pink,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; outdoorsy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain2,1147,9570,dBGze9DKCaS8XzhNm,2562
rain hat,,,Yellow,No,880,220,51,Yellow,Yellow,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; outdoorsy,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain0,1147,7394,TJPYFnhwcvrkbXTRE,1CE2
rain hat,,,Green,No,880,220,51,Green,Green,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; outdoorsy,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain1,1147,9569,eoaP4vDe5vtRvpsvo,2561
rain hat,,,Blue,No,880,220,51,Blue,Blue,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; outdoorsy,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain3,1147,9571,Rg9Ro56tvjEjnekqN,2563
rain hat,,,Purple,No,880,220,51,Purple,Purple,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; outdoorsy,7,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain6,1147,9574,6qPbnNZS5PnrwWEjE,2566
rain hat,,,Beige,No,880,220,51,Beige,Beige,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Free,Simple,Simple,everyday; outdoorsy,8,HeadCap,Yes,For sale,1.0.0,Yes,CapHatRain7,1147,9575,nYJgQys2nLuNu9n3M,2567
reindeer hat,,,,No,1120,280,51,Brown,Beige,1x1,1000.0,Poki,Able Sisters,Available from Able Sisters shop only,Toy Day (days before); Toy Day; Toy Day (day after),Yes,All Year,Winter,All Year,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,Headgear_HasBang,No,For sale,1.6.0,Yes,CapBangsReindeerBrown,750,5446,GGcujFEpLQRGMzC7k,1546
ribbon,,,White,No,490,122,51,White,White,1x1,440.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,1,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon6,942,10855,Za6NEdY6H8kymJjZD,2A67
ribbon,,,Black,No,490,122,51,Black,Black,1x1,440.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,2,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon7,942,10856,S6o27pK4x9JPsETr4,2A68
ribbon,,,Red,No,490,122,51,Red,Red,1x1,440.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,3,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon1,942,2610,Cm8LuNKxhXSxdPGbf,0A32
ribbon,,,Pink,No,490,122,51,Pink,Pink,1x1,440.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,4,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon5,942,10854,CgYXHSbH8Bn9HYfHk,2A66
ribbon,,,Orange,No,490,122,51,Orange,Orange,1x1,440.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,5,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon4,942,10853,J6P6YsgHwNoNq2LAk,2A65
ribbon,,,Yellow,No,490,122,51,Yellow,Yellow,1x1,440.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,6,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon3,942,10852,NS2NKE2exTtytCZB2,2A64
ribbon,,,Green,No,490,122,51,Green,Green,1x1,440.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,Summer,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,7,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon0,942,2609,ZvaqnH8RjnGNJ8Mz2,0A31
ribbon,,,Blue,No,490,122,51,Blue,Blue,1x1,440.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Womanly,Cute,Simple,everyday; fairy tale; party; theatrical,8,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLRibbon2,942,10851,bhLAKNQyDxoq2rerS,2A63
ribboned garden hat,,,Pink,No,700,175,51,White,Pink,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Womanly,Cute,Simple,everyday; fairy tale; vacation,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatGarlystrawhat1,1119,11990,uwjz7ukHv4SHPXK5z,2ED6
ribboned garden hat,,,Brown,No,700,175,51,Black,Brown,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Free,Womanly,Cute,Simple,everyday; fairy tale; vacation,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatGarlystrawhat3,1119,11992,qAraqZxBigCooecK5,2ED8
ribboned garden hat,,,Black,No,700,175,51,Brown,Black,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Free,Womanly,Cute,Simple,everyday; fairy tale; vacation,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatGarlystrawhat2,1119,11991,5SgJGpo9igFCaPRoN,2ED7
ribboned garden hat,,,Blue,No,700,175,51,Beige,Aqua,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Free,Womanly,Cute,Simple,everyday; fairy tale; vacation,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatGarlystrawhat0,1119,9868,rLYhFzqMMmBMunom8,268C
