Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID,Internal ID as hex,Variant Pattern Encoded
marble wall clock,,Beige,Color,,,No,No,No,,,,5200.0,NFS,5000,Beige,Brown,200.0,Hotel Tickets,1x1,Hotel Souvenir Shop,,,,201,expensive,living room,marble,,Clock,Yes,Clock,No,No lighting,No,Not for sale,3.0.0,Yes,FtrMarbleClockW_Remake_3_0,3_0,766,FS29sKzskCABAd9qv,02FE,"(3, 0)"
marble wall clock,,Green,Color,,,No,No,No,,,,5200.0,NFS,5000,Green,Yellow,200.0,Hotel Tickets,1x1,Hotel Souvenir Shop,,,,201,expensive,living room,marble,,Clock,Yes,Clock,No,No lighting,No,Not for sale,3.0.0,Yes,FtrMarbleClockW_Remake_4_0,4_0,766,rEXspWxQ5snNdJi68,02FE,"(4, 0)"
marble wall clock,,Red,Color,,,No,No,No,,,,5200.0,NFS,5000,Red,Gray,200.0,Hotel Tickets,1x1,Hotel Souvenir Shop,,,,201,expensive,living room,marble,,Clock,Yes,Clock,No,No lighting,No,Not for sale,3.0.0,Yes,FtrMarbleClockW_Remake_5_0,5_0,766,ANjGGgmD4NetKCvxu,02FE,"(5, 0)"
marble wall clock,,Blue,Color,,,No,No,No,,,,5200.0,NFS,5000,Aqua,Blue,200.0,Hotel Tickets,1x1,Hotel Souvenir Shop,,,,201,expensive,living room,marble,,Clock,Yes,Clock,No,No lighting,No,Not for sale,3.0.0,Yes,FtrMarbleClockW_Remake_6_0,6_0,766,znQbE6hAXc7FEWXNw,02FE,"(6, 0)"
marble wall clock,,Pink,Color,,,No,No,No,,,,5200.0,NFS,5000,Pink,Pink,200.0,Hotel Tickets,1x1,Hotel Souvenir Shop,,,,201,expensive,living room,marble,,Clock,Yes,Clock,No,No lighting,No,Not for sale,3.0.0,Yes,FtrMarbleClockW_Remake_7_0,7_0,766,j9YYxYWk8j22t4uqG,02FE,"(7, 0)"
mermaid wall clock,,,,,,Yes,No,No,,,,,NFS,12290,Pink,Aqua,,,1x2,Crafting,,,,451,ocean,fancy,mermaid,,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.3.0,Yes,FtrMermaidclockWall,,12557,iPu6xLx3S2Tqniv8M,310D,
mobile,,Hot air balloons,Design,,,No,No,No,,,,1000.0,780,195,Colorful,Colorful,700.0,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,child's room,fancy,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrMobile_Remake_0_0,0_0,9565,bMEzNi4ZSo3ZPyBnF,255D,"(0, 0)"
mobile,,Sheep,Design,,,No,No,No,,,,1000.0,780,195,Colorful,Colorful,700.0,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,child's room,fancy,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrMobile_Remake_1_0,1_0,9565,9JEvGjWQrgL375ycv,255D,"(1, 0)"
mobile,,Ocean creatures,Design,,,No,No,No,,,,1000.0,780,195,Colorful,Colorful,700.0,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,child's room,fancy,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrMobile_Remake_2_0,2_0,9565,mB2ar9nB67m6hTm7K,255D,"(2, 0)"
mobile,,Space,Design,,,No,No,No,,,,1000.0,780,195,Colorful,Colorful,700.0,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,child's room,fancy,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrMobile_Remake_3_0,3_0,9565,7scDFwtSabzfahkvJ,255D,"(3, 0)"
mobile,,Gorgeous,Design,,,No,No,No,,,,1000.0,780,195,Orange,Gray,700.0,Poki,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,child's room,fancy,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrMobile_Remake_4_0,4_0,9565,GvgQ3SmQY4yvu8djk,255D,"(4, 0)"
Mom's art,,Still Life,Art,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,Colorful,Brown,,,1x1,Mom,Received in January in both Hemipsheres,,,365,living room,fancy,motherly,,,No,Study,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomArt_Remake_0_0,0_0,7139,yo9motrTZdsi62wAq,1BE3,"(0, 0)"
Mom's art,,Street with Trees,Art,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,Colorful,Beige,,,1x1,Mom,Received in January in both Hemipsheres,,,365,living room,fancy,motherly,,,No,Study,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomArt_Remake_1_0,1_0,7139,ngzzKQdyD9zhXaKMF,1BE3,"(1, 0)"
Mom's art,,Nostalgia,Art,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,White,Black,,,1x1,Mom,Received in January in both Hemipsheres,,,365,living room,fancy,motherly,,,No,Study,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomArt_Remake_2_0,2_0,7139,xDMmWCHrvonjL5YGu,1BE3,"(2, 0)"
Mom's art,,Angel,Art,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,Colorful,Yellow,,,1x1,Mom,Received in January in both Hemipsheres,,,365,living room,fancy,motherly,,,No,Study,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomArt_Remake_3_0,3_0,7139,22zuXPgM8uQw7CGeB,1BE3,"(3, 0)"
Mom's art,,Sweet Roses,Art,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,Colorful,Yellow,,,1x1,Mom,Received in January in both Hemipsheres,,,365,living room,fancy,motherly,,,No,Study,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomArt_Remake_4_0,4_0,7139,3CMupS6GdJ9J2jJbt,1BE3,"(4, 0)"
Mom's art,,Field of Flowers,Art,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,Colorful,White,,,1x1,Mom,Received in January in both Hemipsheres,,,365,living room,fancy,motherly,,,No,Study,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomArt_Remake_5_0,5_0,7139,JqDA6bBmadaLF9cDZ,1BE3,"(5, 0)"
Mom's art,,Dog,Art,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,Colorful,Yellow,,,1x1,Mom,Received in January in both Hemipsheres,,,365,living room,fancy,motherly,,,No,Study,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomArt_Remake_6_0,6_0,7139,ihDeH8TdgRtew8tEG,1BE3,"(6, 0)"
Mom's art,,Blooming,Art,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,Colorful,White,,,1x1,Mom,Received in January in both Hemipsheres,,,365,living room,fancy,motherly,,,No,Study,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomArt_Remake_7_0,7_0,7139,nAHXRLWs3Lmpa8aH8,1BE3,"(7, 0)"
Mom's embroidery,,Flowers,Design,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,Colorful,Yellow,,,1x1,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,,,365,living room,fancy,motherly,,,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomEmbroidery_Remake_0_0,0_0,7145,TbXL3d8sfck28KBGM,1BE9,"(0, 0)"
Mom's embroidery,,Bird,Design,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,Colorful,Orange,,,1x1,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,,,365,living room,fancy,motherly,,,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomEmbroidery_Remake_1_0,1_0,7145,Y7DgNiXjdr7YgKCZ8,1BE9,"(1, 0)"
Mom's embroidery,,Bouquet,Design,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,Colorful,Brown,,,1x1,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,,,365,living room,fancy,motherly,,,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomEmbroidery_Remake_2_0,2_0,7145,gQCeqavpxLFdSGund,1BE9,"(2, 0)"
Mom's embroidery,,Girl,Design,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,Colorful,Pink,,,1x1,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,,,365,living room,fancy,motherly,,,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomEmbroidery_Remake_3_0,3_0,7145,y9QqngAQvRFHocS9M,1BE9,"(3, 0)"
Mom's embroidery,,Fairy tale,Design,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,Colorful,Green,,,1x1,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,,,365,living room,fancy,motherly,,,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomEmbroidery_Remake_4_0,4_0,7145,zRXaEpNJJSbKwB5s5,1BE9,"(4, 0)"
Mom's embroidery,,Trees,Design,,,No,Yes,No,,1.0,Normal,1000.0,NFS,88,Colorful,Brown,,,1x1,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,,,365,living room,fancy,motherly,,,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomEmbroidery_Remake_5_0,5_0,7145,CAY2n7EhQSME2AnSh,1BE9,"(5, 0)"
mounted black bass,,,,,,No,No,No,,,,,1300,325,Green,Beige,1200.0,Poki,1x0.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,ocean,facility,,,,No,Special Fish,No,No lighting,No,For sale,1.0.0,Yes,FtrFishBlackbassWall,,11127,Qavtu3AuS8rgdNTEj,2B77,
mounted blue marlin,,,,,,No,No,No,,,,,5000,1250,Blue,Gray,4500.0,Poki,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",,,151,ocean,facility,,,,No,Special Fish,No,No lighting,No,For sale,1.0.0,Yes,FtrFishKajikiWall,,11128,2aHZtZ6kJewzjcPft,2B78,
mounted mountain bike,,Lime,Frame,,,No,No,No,,,,1700.0,4700,1175,Green,Pink,4200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,living room,sports,,,,No,Sports,No,No lighting,No,For sale,2.0.0,Yes,FtrMountainbikeWall_Remake_0_0,0_0,13691,h8wQ6rL5ZcYuT9Nyx,357B,"(0, 0)"
mounted mountain bike,,Red,Frame,,,No,No,No,,,,1700.0,4700,1175,Red,Green,4200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,living room,sports,,,,No,Sports,No,No lighting,No,For sale,2.0.0,Yes,FtrMountainbikeWall_Remake_1_0,1_0,13691,LRr7Eu4avP8STE3ym,357B,"(1, 0)"
mounted mountain bike,,Light purple,Frame,,,No,No,No,,,,1700.0,4700,1175,Purple,White,4200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,living room,sports,,,,No,Sports,No,No lighting,No,For sale,2.0.0,Yes,FtrMountainbikeWall_Remake_2_0,2_0,13691,NtjEokF3GLue3he4S,357B,"(2, 0)"
mounted mountain bike,,Light blue,Frame,,,No,No,No,,,,1700.0,4700,1175,Aqua,Pink,4200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,living room,sports,,,,No,Sports,No,No lighting,No,For sale,2.0.0,Yes,FtrMountainbikeWall_Remake_3_0,3_0,13691,Qk6ux8RJTbjghLjtk,357B,"(3, 0)"
mounted mountain bike,,Ivory,Frame,,,No,No,No,,,,1700.0,4700,1175,White,Green,4200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,living room,sports,,,,No,Sports,No,No lighting,No,For sale,2.0.0,Yes,FtrMountainbikeWall_Remake_4_0,4_0,13691,hex3r37mbxrGiwty2,357B,"(4, 0)"
mounted mountain bike,,Navy blue,Frame,,,No,No,No,,,,1700.0,4700,1175,Blue,Red,4200.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,living room,sports,,,,No,Sports,No,No lighting,No,For sale,2.0.0,Yes,FtrMountainbikeWall_Remake_5_0,5_0,13691,iy3quWgadJtr57qrC,357B,"(5, 0)"
mum wreath,,,,,,Yes,No,No,,,,,NFS,720,Yellow,White,,,1x1,Crafting,,,,103,fancy,nature,flowers,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathMum,,5467,R39eBwKXSm8iPLupv,155B,
mushroom wreath,,,,,,Yes,No,No,,,,,NFS,1500,Beige,Brown,,,1x1,Crafting,,mushrooms,Yes,201,nature,,mush,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathMushroom,,4726,hEi3Kjr3joNZ9372X,1276,
My Melody clock,,,,,,No,No,No,,,,,1000,250,Pink,White,,,1x1,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,,,201,fancy,,My Melody,,Clock,Yes,My Melody,No,No lighting,No,Not in catalog,1.9.0,Yes,FtrSanrioMymClockWall,,12266,NQNwNypLjQeNNKRrA,2FEA,
natural mum wreath,,,,,,Yes,No,No,,,,,NFS,4800,Green,Green,,,1x1,Crafting,,,,103,fancy,nature,flowers,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathMumRare,,5768,JApYT62qXnRJdrN6E,1688,
New Year's shimekazari,,,,,,No,No,No,,,,,2000,500,Beige,Red,,,1x1,Nook Shopping Seasonal,,Shōgatsu,Yes,201,harmonious,,,,,No,House Door Decor,No,No lighting,Yes,Seasonal,1.6.0,Yes,FtrDoorOrnamentWreathShimenawa,,13501,7fTNoE3agLXJCsXsX,34BD,
Nook Inc. doorplate,,,,,,No,No,No,,,,,NFS,375,Green,Green,40.0,Nook Points,1x1,NookLink,Mailed to players once ordered from NookLink within the Nintendo Switch Online app,,,431,living room,,,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.9.0,Yes,FtrDoorOrnamentNooklogo,,14250,AnbMEQxtHvMMXWEh3,37AA,
Nook Inc. poster,,,,,,No,No,No,,,,,NFS,160,Blue,Orange,10.0,Nook Points,2x1,NookLink,Mailed to players once ordered from NookLink within the Nintendo Switch Online app,,,431,facility,living room,,,,No,Study,No,No lighting,No,Not for sale,1.9.0,Yes,FtrNookPoster,,13315,sWc7nHcnfZ9t8ZRNY,3403,
nuptial doorplate,,White,Wreath color,Gold,Message color,No,No,Yes,Default,1.0,Normal,1000.0,1400,350,Pink,White,,,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,,,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_0_0,0_0,14475,ozpraAxAYbb5Scy2a,388B,"(0, 0)"
nuptial doorplate,,White,Wreath color,Blue,Message color,No,No,Yes,Default,1.0,Normal,1000.0,1400,350,Pink,White,,,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,,,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_0_1,0_1,14475,53SY7FH8GHXdeHjq8,388B,"(0, 32)"
nuptial doorplate,,White,Wreath color,Pink,Message color,No,No,Yes,Default,1.0,Normal,1000.0,1400,350,Pink,White,,,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,,,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_0_2,0_2,14475,5769YG4Y34sEgtnEw,388B,"(0, 64)"
nuptial doorplate,,Blue,Wreath color,Gold,Message color,No,No,Yes,Default,1.0,Normal,1000.0,1400,350,Aqua,White,,,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,,,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_1_0,1_0,14475,bnhFjx8wCo855G4aw,388B,"(1, 0)"
nuptial doorplate,,Blue,Wreath color,Blue,Message color,No,No,Yes,Default,1.0,Normal,1000.0,1400,350,Aqua,White,,,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,,,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_1_1,1_1,14475,TncAGKLyz2FZgzDkN,388B,"(1, 32)"
nuptial doorplate,,Blue,Wreath color,Pink,Message color,No,No,Yes,Default,1.0,Normal,1000.0,1400,350,Aqua,White,,,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,,,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_1_2,1_2,14475,hEpTY9g7eeYLHydZi,388B,"(1, 64)"
nuptial doorplate,,Red & white,Wreath color,Gold,Message color,No,No,Yes,Default,1.0,Normal,1000.0,1400,350,Red,White,,,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,,,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_2_0,2_0,14475,qptWoS6uXvgHfXatk,388B,"(2, 0)"
nuptial doorplate,,Red & white,Wreath color,Blue,Message color,No,No,Yes,Default,1.0,Normal,1000.0,1400,350,Red,White,,,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,,,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_2_1,2_1,14475,tFaQg5jrpqccbdXvx,388B,"(2, 32)"
nuptial doorplate,,Red & white,Wreath color,Pink,Message color,No,No,Yes,Default,1.0,Normal,1000.0,1400,350,Red,White,,,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,,,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_2_2,2_2,14475,kBNoGFTBbux6oAxBQ,388B,"(2, 64)"
orange wall-mounted clock,,Orange,Fruit color,,,Yes,Yes,No,,3.0,Normal,2400.0,NFS,2240,Orange,Orange,,,1x1,Crafting,,,,103,fancy,,fruits,orange,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,Yes,FtrFruitsClockW_Remake_0_0,0_0,3976,DDTj9pSTogxWWT7xE,0F88,"(0, 0)"
orange wall-mounted clock,,Blood orange,Fruit color,,,Yes,Yes,No,,3.0,Normal,2400.0,NFS,2240,Red,Red,,,1x1,Crafting,,,,103,fancy,,fruits,orange,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,Yes,FtrFruitsClockW_Remake_1_0,1_0,3976,r8wSzngNjYkGQ8qgv,0F88,"(1, 0)"
ornament mobile,,Colorful,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,340,Colorful,Brown,,,1x1,Crafting,,ornaments,Yes,201,party,fancy,festive,,,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrOrnamentMobile_Remake_0_0,0_0,6818,EBJQx6sRmZMZMLpKr,1AA2,"(0, 0)"
ornament mobile,,Blue,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,340,Blue,Gray,,,1x1,Crafting,,ornaments,Yes,201,party,fancy,festive,,,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrOrnamentMobile_Remake_1_0,1_0,6818,MHGi8BfRedg39mzoF,1AA2,"(1, 0)"
ornament mobile,,Red,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,340,Red,White,,,1x1,Crafting,,ornaments,Yes,201,party,fancy,festive,,,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrOrnamentMobile_Remake_2_0,2_0,6818,sHPGXufduxR9NqX45,1AA2,"(2, 0)"
ornament mobile,,Pink,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,340,Pink,Pink,,,1x1,Crafting,,ornaments,Yes,201,party,fancy,festive,,,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrOrnamentMobile_Remake_3_0,3_0,6818,gkS5B5jzA6kEWjtXe,1AA2,"(3, 0)"
ornament mobile,,Gold,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,340,Yellow,Brown,,,1x1,Crafting,,ornaments,Yes,201,party,fancy,festive,,,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrOrnamentMobile_Remake_4_0,4_0,6818,nnXoHWxC58s7Q27MW,1AA2,"(4, 0)"
ornament mobile,,White,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,340,White,Gray,,,1x1,Crafting,,ornaments,Yes,201,party,fancy,festive,,,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrOrnamentMobile_Remake_5_0,5_0,6818,beNExeXHRdJYaqwhQ,1AA2,"(5, 0)"
ornament wreath,,Blue,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,800,Aqua,Blue,,,1x1,Crafting,,ornaments,Yes,201,fancy,,festive,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_0_0,0_0,4377,wedAF6DvCg9onv4o9,1119,"(0, 0)"
ornament wreath,,Gold,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,800,Yellow,Orange,,,1x1,Crafting,,ornaments,Yes,201,fancy,,festive,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_1_0,1_0,4377,B75wAEeCnxH8NAkt9,1119,"(1, 0)"
ornament wreath,,Silver,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,800,Gray,White,,,1x1,Crafting,,ornaments,Yes,201,fancy,,festive,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_2_0,2_0,4377,oFrZjY3NNn4HLxPKp,1119,"(2, 0)"
ornament wreath,,Green,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,800,Green,Yellow,,,1x1,Crafting,,ornaments,Yes,201,fancy,,festive,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_3_0,3_0,4377,o9zcqpWGMChmaZNJp,1119,"(3, 0)"
ornament wreath,,Red,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,800,Red,Yellow,,,1x1,Crafting,,ornaments,Yes,201,fancy,,festive,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_4_0,4_0,4377,yfrb7vi54SQFStvAH,1119,"(4, 0)"
ornament wreath,,Light green,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,800,Green,Gray,,,1x1,Crafting,,ornaments,Yes,201,fancy,,festive,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_5_0,5_0,4377,g4BCy9jW7uSG7PwJk,1119,"(5, 0)"
ornament wreath,,Pink,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,800,Pink,Purple,,,1x1,Crafting,,ornaments,Yes,201,fancy,,festive,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_6_0,6_0,4377,KJdyk9hgYsFdzrwbh,1119,"(6, 0)"
ornament wreath,,Purple,Color,,,Yes,Yes,No,,1.0,Normal,1000.0,NFS,800,Purple,Gray,,,1x1,Crafting,,ornaments,Yes,201,fancy,,festive,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_7_0,7_0,4377,cZM7xNG3ZNjSQ98sF,1119,"(7, 0)"
pansy wreath,,,,,,Yes,No,No,,,,,NFS,720,Red,Yellow,,,1x1,Crafting,,,,103,fancy,,flowers,,,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathPansy,,5466,EXzBc9g6GJCzBEfSq,155A,
Paradise Planning poster,,,,,,No,No,No,,,,,NFS,225,Aqua,White,810.0,Poki,2x1,Wardell,,Happy Home Paradise,Yes,151,living room,,,,,No,Study,No,No lighting,No,Not for sale,2.0.0,Yes,FtrPosterTakumi,,14808,appFFT2qpkxJsoPFA,39D8,
Paradise Planning wall flag,,,,,,No,No,No,,,,,NFS,600,Red,Red,2200.0,Poki,1x1,Wardell,,Happy Home Paradise,Yes,151,living room,,,,,No,Shop,No,No lighting,No,Not for sale,2.0.0,Yes,FtrFlagTakumiWall,,14709,HjdYfzospe89NLk42,3975,
party garland,,Colorful,Color,,,No,No,No,,,,1000.0,650,162,Colorful,Colorful,580.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,party,fancy,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_0_0,0_0,4077,Fhbeq58ZicAdCR5DF,0FED,"(0, 0)"
party garland,,Pastel,Color,,,No,No,No,,,,1000.0,650,162,Colorful,Colorful,580.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,party,fancy,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_1_0,1_0,4077,Ses2wMLx4htuB5xAe,0FED,"(1, 0)"
party garland,,Boating stripes,Color,,,No,No,No,,,,1000.0,650,162,Aqua,White,580.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,party,fancy,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_2_0,2_0,4077,5QreLwE762koi732M,0FED,"(2, 0)"
party garland,,Orange & black,Color,,,No,No,No,,,,1000.0,650,162,Orange,Black,580.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,party,fancy,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_3_0,3_0,4077,Yeg449pjrisRJ3FZE,0FED,"(3, 0)"
party garland,,Pop,Color,,,No,No,No,,,,1000.0,650,162,Green,Red,580.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,party,fancy,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_4_0,4_0,4077,B4Dib3e8XPEKr5An8,0FED,"(4, 0)"
party garland,,Gorgeous,Color,,,No,No,No,,,,1000.0,650,162,Black,Brown,580.0,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,,,151,party,fancy,,,,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_5_0,5_0,4077,5gYwyrjAM92JqXyRw,0FED,"(5, 0)"
