Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID,Internal ID as hex
mariachi clothing,,,Green,No,2520,630.0,51,Green,Orange,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Elegant,Elegant,formal; party; theatrical,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLMariachi1,490,8164,ivGMt6K4YMPdoT4Lk,1FE4
mariachi clothing,,,Navy blue,No,2520,630.0,51,Blue,Red,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Elegant,Elegant,formal; party; theatrical,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLMariachi0,490,4653,XAcKC4pz5YukXWx7f,122D
mariachi clothing,,,Blue,No,2520,630.0,51,Blue,Green,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Elegant,Elegant,formal; party; theatrical,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLMariachi4,490,8167,deYnW8L9jPKMFKZz2,1FE7
mariachi clothing,,,Beige,No,2520,630.0,51,Beige,Brown,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Elegant,Elegant,formal; party; theatrical,6,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLMariachi2,490,8165,eZ5SS7mHGNh2ZTkZd,1FE5
Mario outfit,,,,No,2400,600.0,201,Blue,Red,1x1,,,Nook Shopping Promotion,Not available before March 1st 2021,,,All Year,All Year,,Free,Free,Active,Simple,fairy tale; party,1,Yes,Salopette,L,Not in catalog,1.8.0,Yes,TopsTexOnepieceSalopetteLMario0,1321,13555,E9D6ff8QMLHkJuSSs,34F3
maxi shirtdress,,,Red,No,2000,500.0,51,Red,Blue,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Summer,,Free,Free,Simple,Simple,everyday; comfy,1,Yes,B-long,L,For sale,1.0.0,Yes,TopsTexOnepieceBlongLShirt1,424,8957,yDjGf96jFz2so3TPa,22FD
maxi shirtdress,,,Pink,No,2000,500.0,51,Pink,Blue,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Summer,,Free,Free,Simple,Simple,everyday; comfy,2,Yes,B-long,L,For sale,1.0.0,Yes,TopsTexOnepieceBlongLShirt5,424,8961,AjiN56SwoCqHkHZsZ,2301
maxi shirtdress,,,Yellow,No,2000,500.0,51,Yellow,Purple,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Summer,,Free,Free,Simple,Simple,everyday; comfy,3,Yes,B-long,L,For sale,1.0.0,Yes,TopsTexOnepieceBlongLShirt0,424,4520,YPw4YpsNHHbxnPaCE,11A8
maxi shirtdress,,,Green,No,2000,500.0,51,Green,Blue,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Summer,,Free,Free,Simple,Simple,everyday; comfy,4,Yes,B-long,L,For sale,1.0.0,Yes,TopsTexOnepieceBlongLShirt2,424,8958,HYLavQz68WzxfQKdB,22FE
maxi shirtdress,,,Light blue,No,2000,500.0,51,Aqua,White,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Summer,,Free,Free,Simple,Simple,everyday; comfy,5,Yes,B-long,L,For sale,1.0.0,Yes,TopsTexOnepieceBlongLShirt3,424,8959,ESxKoZscuTsiH6WyL,22FF
maxi shirtdress,,,White,No,2000,500.0,51,Beige,Black,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Summer,All Year,Free,Free,Simple,Simple,everyday; comfy,6,Yes,B-long,L,For sale,1.0.0,Yes,TopsTexOnepieceBlongLShirt4,424,8960,5JF4Y3A48jFKh8doW,2300
mermaid fishy dress,,,Pink,No,NFS,1000.0,251,Pink,Aqua,1x1,,,Pascal,,,,All Year,All Year,,Womanly,Womanly,Cute,Elegant,fairy tale; formal; party; theatrical,1,Yes,A-long,N,Not for sale,1.3.0,Yes,TopsTexOnepieceAlongNMermaiddress0,1244,12958,MXFcnLQLbDWuadgtG,329E
mermaid fishy dress,,,Light blue,No,NFS,1000.0,251,Aqua,Pink,1x1,,,Pascal,,,,All Year,All Year,,Womanly,Womanly,Cute,Elegant,fairy tale; formal; party; theatrical,2,Yes,A-long,N,Not for sale,1.3.0,Yes,TopsTexOnepieceAlongNMermaiddress1,1244,13093,rtvGKdvz7erpPEm3x,3325
mermaid princess dress,,,Pink,No,NFS,1500.0,251,Pink,Aqua,1x1,,,Pascal,,,,All Year,All Year,,Womanly,Womanly,Cute,Elegant,fairy tale; formal; party; theatrical,1,Yes,Dress,N,Not for sale,1.3.0,Yes,TopsTexOnepieceDressNMermaid0,1245,12957,df4XinBssjGx6seYv,329D
mermaid princess dress,,,Light blue,No,NFS,1500.0,251,Aqua,Pink,1x1,,,Pascal,,,,All Year,All Year,,Womanly,Womanly,Cute,Elegant,fairy tale; formal; party; theatrical,2,Yes,Dress,N,Not for sale,1.3.0,Yes,TopsTexOnepieceDressNMermaid1,1245,13092,X7amvnXY3cJ8aBkcK,3324
miko attire,,,Vermilion,No,2240,560.0,51,Red,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Elegant,Elegant,work,1,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLMiko0,293,4292,NjHTjzaiHdqoXogAH,10C4
miko attire,,,Aqua,No,2240,560.0,51,Aqua,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Elegant,Elegant,work,2,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLMiko1,293,8981,hAij9g8M4euTjrbnb,2315
milkmaid dress,,,Red,No,2520,630.0,51,Black,Red,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Elegant,Cute,everyday; formal,1,Yes,Dress,H,For sale,1.0.0,Yes,TopsTexOnepieceDressHHolland0,205,3614,uXEKnw59jPiZGZ4gp,0E1E
milkmaid dress,,,Green,No,2520,630.0,51,Black,Green,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Elegant,Cute,everyday; formal,2,Yes,Dress,H,For sale,1.0.0,Yes,TopsTexOnepieceDressHHolland1,205,8157,if6SBvXZQW5SS2R26,1FDD
milkmaid dress,,,Blue,No,2520,630.0,51,Black,Blue,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Elegant,Cute,everyday; formal,3,Yes,Dress,H,For sale,1.0.0,Yes,TopsTexOnepieceDressHHolland2,205,8158,7wCbihbHHdoT74igZ,1FDE
Mineru costume,,,,No,1200,300.0,201,Gray,Black,1x1,,,Nook Shopping Promotion,,,,All Year,All Year,,Womanly,Womanly,Elegant,Cool,fairy tale,1,Yes,A-line,L,Not in catalog,3.0.0,Yes,TopsTexOnepieceAlineLMineru0,1537,861,dyFyx6yf3oSQNcCxm,035D
moldy dress,,,,No,NFS,10.0,53,Beige,Beige,1x1,,,Recycle box,,,,All Year,All Year,,Free,Free,Simple,Simple,goth,1,Yes,A-line,L,Not for sale,1.0.0,Yes,TopsTexOnepieceAlineLMold,192,3576,B6TTpjT9YNZameCnb,0DF8
morning-glory yukata,,,White,No,2280,570.0,51,White,Pink,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping); Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,Summer,Summer,Summer,Womanly,Womanly,Elegant,Cute,fairy tale; comfy; vacation,1,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLAsagao1,893,8999,gktQnAHZcNrRjf5v6,2327
morning-glory yukata,,,Aqua,No,2280,570.0,51,Aqua,Yellow,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping); Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,Summer,Summer,,Womanly,Womanly,Elegant,Cute,fairy tale; comfy; vacation,2,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLAsagao0,893,5823,ovPnm94CF9eyEEYD9,16BF
morning-glory yukata,,,Pale green,No,2280,570.0,51,Aqua,Green,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping); Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,Summer,Summer,,Womanly,Womanly,Elegant,Cute,fairy tale; comfy; vacation,3,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLAsagao2,893,9000,utevZQTHvWZBd5i78,2328
morning-glory yukata,,,Dark blue,No,2280,570.0,51,Blue,Purple,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping); Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,Summer,Summer,,Womanly,Womanly,Elegant,Cute,fairy tale; comfy; vacation,4,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLAsagao3,893,9001,EHEshJiageFZtpix7,2329
Moroccan dress,,,Pink,No,2520,630.0,51,Pink,White,1x1,,,Able Sisters,,,,All Year,Spring,,Womanly,Womanly,Cute,Elegant,everyday; comfy,1,Yes,B-long,L,For sale,2.0.0,Yes,TopsTexOnepieceBlongLMoroccan0,1448,14760,CWahGgDsN88XnRWRf,39A8
Moroccan dress,,,Green,No,2520,630.0,51,Green,White,1x1,,,Able Sisters,,,,All Year,Spring,,Womanly,Womanly,Cute,Elegant,everyday; comfy,2,Yes,B-long,L,For sale,2.0.0,Yes,TopsTexOnepieceBlongLMoroccan1,1448,544,uhLcytT6tYA3kiLEN,0220
Moroccan dress,,,Blue,No,2520,630.0,51,Blue,White,1x1,,,Able Sisters,,,,All Year,Spring,,Womanly,Womanly,Cute,Elegant,everyday; comfy,3,Yes,B-long,L,For sale,2.0.0,Yes,TopsTexOnepieceBlongLMoroccan2,1448,545,jXFWq7xWoRRWnb6mC,0221
Moroccan dress,,,Black,No,2520,630.0,51,Black,Beige,1x1,,,Able Sisters,,,,All Year,Spring,,Womanly,Womanly,Cute,Elegant,everyday; comfy,4,Yes,B-long,L,For sale,2.0.0,Yes,TopsTexOnepieceBlongLMoroccan3,1448,548,K74AbFwcYWrzFQipe,0224
Moroccan dress,,,White,No,2520,630.0,51,White,Aqua,1x1,,,Able Sisters,,,,All Year,Spring,,Womanly,Womanly,Cute,Elegant,everyday; comfy,5,Yes,B-long,L,For sale,2.0.0,Yes,TopsTexOnepieceBlongLMoroccan4,1448,549,CgKfJ9L7ujGsLXxPT,0225
mummy outfit,,,,No,700,175.0,51,White,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Cool,Cool,fairy tale; goth,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLMummyWhite,199,3607,9zaYNEyjkhB5ChXMy,0E17
My Melody dress,,,,No,2400,600.0,201,Pink,White,1x1,,,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,,,All Year,All Year,,Womanly,Womanly,Cute,Cute,everyday; fairy tale,1,Yes,Balloon,H,Not in catalog,1.9.0,Yes,TopsTexOnepieceBalloonHMymelody0,1332,13758,k8dW7seRhgJyZQsQm,35BE
mysterious dress,,,Black,No,3120,780.0,51,Black,Gray,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,All Year,Womanly,Womanly,Cool,Elegant,goth; party,1,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLGothic1,189,8689,EzGa33HsPQNrmHium,21F1
mysterious dress,,,Red,No,3120,780.0,51,Red,Red,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Womanly,Womanly,Cool,Elegant,goth; party,2,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLGothic2,189,8690,jSJzGQixbbwo2wWfQ,21F2
mysterious dress,,,Purple,No,3120,780.0,51,Purple,Purple,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,Autumn,,Womanly,Womanly,Cool,Elegant,goth; party,3,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLGothic0,189,3573,AcckzAPyQK4WKneWr,0DF5
nightgown,,,White,No,2100,525.0,51,White,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Elegant,Cute,fairy tale; comfy,1,Yes,A-long,H,For sale,1.0.0,Yes,TopsTexOnepieceAlongHNegligee4,267,11937,oPw2k7S7sCe7TgAgT,2EA1
nightgown,,,Pink,No,2100,525.0,51,Pink,Pink,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Elegant,Cute,fairy tale; comfy,2,Yes,A-long,H,For sale,1.0.0,Yes,TopsTexOnepieceAlongHNegligee1,267,8137,G6cSQ93y2DfsmsH6X,1FC9
nightgown,,,Blue,No,2100,525.0,51,Aqua,Aqua,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Elegant,Cute,fairy tale; comfy,3,Yes,A-long,H,For sale,1.0.0,Yes,TopsTexOnepieceAlongHNegligee0,267,4248,byuqvWe9CiMKxn5ay,1098
nightgown,,,Purple,No,2100,525.0,51,Purple,Purple,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Elegant,Cute,fairy tale; comfy,4,Yes,A-long,H,For sale,1.0.0,Yes,TopsTexOnepieceAlongHNegligee2,267,11935,pbfzdWPFvKP5zGnWA,2E9F
nightgown,,,Beige,No,2100,525.0,51,Beige,Beige,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Elegant,Cute,fairy tale; comfy,5,Yes,A-long,H,For sale,1.0.0,Yes,TopsTexOnepieceAlongHNegligee3,267,11936,LMFakHLXNcBMMgo9G,2EA0
ninja costume,,,Dark blue,No,2240,560.0,51,Blue,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,fairy tale; theatrical; work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLNinja0,173,3460,LZmhk7rGGAerTLhHB,0D84
ninja costume,,,Gray,No,2240,560.0,51,Black,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,fairy tale; theatrical; work,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLNinja1,173,9207,L5DMqaRcGqLyfecMH,23F7
ninja costume,,,Red,No,2240,560.0,51,Red,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,fairy tale; theatrical; work,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLNinja2,173,9208,yjpHb8bANNeGM89Dc,23F8
ninja costume,,,Orange,No,2240,560.0,51,Orange,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,fairy tale; theatrical; work,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLNinja7,173,9213,4oqZKviYFhx64kQBN,23FD
ninja costume,,,Yellow,No,2240,560.0,51,Yellow,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,fairy tale; theatrical; work,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLNinja6,173,9212,eyWgq5MpH3DPMxk6H,23FC
ninja costume,,,Green,No,2240,560.0,51,Green,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,fairy tale; theatrical; work,6,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLNinja5,173,9211,CgKTdtnNohXqqML5P,23FB
ninja costume,,,Aqua,No,2240,560.0,51,Aqua,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,fairy tale; theatrical; work,7,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLNinja4,173,9210,x53YPySTh3B7hxBZT,23FA
ninja costume,,,Purple,No,2240,560.0,51,Purple,Gray,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Free,Active,Cool,fairy tale; theatrical; work,8,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLNinja3,173,9209,Ak7wkzEWgnGSB87eJ,23F9
noble dress,,,White,No,5200,1300.0,51,White,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,1,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLNoble2,874,7427,5HrToGYJ9soahyvK2,1D03
noble dress,,,Black,No,5200,1300.0,51,Black,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,2,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLNoble4,874,7429,DWyDKcacuNvBk2wHf,1D05
noble dress,,,Red,No,5200,1300.0,51,Red,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,3,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLNoble7,874,7432,3vmf9dBa7Ye4nx94M,1D08
noble dress,,,Ruby red,No,5200,1300.0,51,Pink,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,4,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLNoble1,874,7426,2j29HRzvFsfzGu7TT,1D02
noble dress,,,Yellow,No,5200,1300.0,51,Yellow,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,5,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLNoble6,874,7431,EBfJWQEJhTRBt5YCm,1D07
noble dress,,,Green,No,5200,1300.0,51,Green,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,6,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLNoble0,874,5798,3MAj5E69dFpmd5kKu,16A6
noble dress,,,Blue,No,5200,1300.0,51,Blue,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,7,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLNoble3,874,7428,hEShS9mdw5DBbyvj4,1D04
noble dress,,,Purple,No,5200,1300.0,51,Purple,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,8,Yes,Dress,L,For sale,1.0.0,Yes,TopsTexOnepieceDressLNoble5,874,7430,isHhNNktbHyoCZsDB,1D06
noble zap suit,,,Pink,No,2760,690.0,51,Pink,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Active,Active,fairy tale; theatrical; work,1,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLHeroine0,63,3159,bjuJ6nL74NbJoGJQs,0C57
noble zap suit,,,White,No,2760,690.0,51,White,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Active,Active,fairy tale; theatrical; work,2,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLHeroine7,63,9487,bxpAkQgfGH8Hu3Az3,250F
noble zap suit,,,Silver,No,2760,690.0,51,Gray,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Active,Active,fairy tale; theatrical; work,3,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLHeroine6,63,9486,7AMJcaqTCzK8ymKg5,250E
noble zap suit,,,Black,No,2760,690.0,51,Black,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Active,Active,fairy tale; theatrical; work,4,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLHeroine5,63,9485,RxE8eE7oWSzha2azs,250D
noble zap suit,,,Red,No,2760,690.0,51,Red,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Active,Active,fairy tale; theatrical; work,5,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLHeroine3,63,9483,LfC8sSxGxjSWRCojv,250B
noble zap suit,,,Yellow,No,2760,690.0,51,Yellow,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Active,Active,fairy tale; theatrical; work,6,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLHeroine4,63,9484,vLXTKQkyCayui6oPQ,250C
noble zap suit,,,Green,No,2760,690.0,51,Green,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Active,Active,fairy tale; theatrical; work,7,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLHeroine2,63,9482,4xF2FcggyuqQmSkcb,250A
noble zap suit,,,Blue,No,2760,690.0,51,Blue,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Active,Active,fairy tale; theatrical; work,8,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLHeroine1,63,9481,Q9pFEoAeaZ5GL3zTg,2509
Nook Inc. leotard,,,,No,NFS,4500.0,151,Green,White,1x1,900.0,Nook Miles,Group Stretching,Sent in the mail after doing group stretches on 3 different days,,,All Year,All Year,,Free,Free,Active,Active,comfy; sporty; theatrical,1,Yes,Overall,H,Not for sale,2.0.0,Yes,TopsTexOnepieceOverallHAerobics0,1423,14545,sJQwpAuFFg6Dj2m9e,38D1
nurse's dress uniform,,,White,No,2200,550.0,51,White,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Simple,Active,work,1,Yes,Box,H,For sale,1.0.0,Yes,TopsTexOnepieceBoxHNurse1,146,7792,aQoLvyKfKHh8t8ZoC,1E70
nurse's dress uniform,,,Pink,No,2200,550.0,51,Pink,Pink,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Simple,Active,work,2,Yes,Box,H,For sale,1.0.0,Yes,TopsTexOnepieceBoxHNurse0,146,3347,KoRLxhbH9HcPtTstZ,0D13
nurse's dress uniform,,,Blue,No,2200,550.0,51,Blue,Blue,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Simple,Active,work,3,Yes,Box,H,For sale,1.0.0,Yes,TopsTexOnepieceBoxHNurse2,146,7793,WCR64RSgwSQFdwdwz,1E71
office uniform,,,Gray,No,1600,400.0,51,Gray,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Simple,Elegant,formal; work,1,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLOffice2,314,9031,bJgB57F4KgCoZEpwf,2347
office uniform,,,Pink,No,1600,400.0,51,Pink,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Simple,Elegant,formal; work,2,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLOffice1,314,9030,a4tX93FxmaMvetYTK,2346
office uniform,,,Blue,No,1600,400.0,51,Blue,White,1x1,,,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Womanly,Simple,Elegant,formal; work,3,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLOffice0,314,4336,CHr7QHcteceHeRKDq,10F0
ogre costume,,,Red,No,1600,400.0,51,Red,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,Setsubun (Able Sisters),Yes,All Year,Winter,,Free,Free,Active,Simple,fairy tale; goth,1,Yes,Overall,L,For sale,1.7.0,Yes,TopsTexOnepieceOverallLOgre1,584,8649,hBkGoPH6qo6LcvRH9,21C9
ogre costume,,,Green,No,1600,400.0,51,Green,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,Setsubun (Able Sisters),Yes,All Year,Winter,,Free,Free,Active,Simple,fairy tale; goth,2,Yes,Overall,L,For sale,1.7.0,Yes,TopsTexOnepieceOverallLOgre2,584,8650,AExiLPCimiouP23X8,21CA
ogre costume,,,Blue,No,1600,400.0,51,Blue,Yellow,1x1,,,Able Sisters,Available from Able Sisters shop only,Setsubun (Able Sisters),Yes,All Year,Winter,,Free,Free,Active,Simple,fairy tale; goth,3,Yes,Overall,L,For sale,1.7.0,Yes,TopsTexOnepieceOverallLOgre0,584,5133,y4J6HPf2wWmEPMm7p,140D
old commoner's kimono,,,Red,No,1920,480.0,51,Red,Yellow,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Womanly,Simple,Cute,everyday,1,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLShitamachi3,877,8998,BzjTwgR5a75zrnhvg,2326
old commoner's kimono,,,Golden yellow,No,1920,480.0,51,Yellow,Red,1x1,,,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Womanly,Simple,Cute,everyday,2,Yes,Kimono,L,For sale,1.0.0,Yes,TopsTexOnepieceKimonoLShitamachi0,877,5801,sm4SqwzM6mCfrNxpQ,16A9
